ID;Date From;Date To;Lead Time;Process Type;Type;Team
4370;2008-12-17;2008-12-17;1;Scrum;Bug;
4371;2008-12-17;2008-12-17;37;Scrum;Bug;
4373;2008-12-17;2008-12-17;1;Scrum;Bug;
4377;2008-12-17;2008-12-17;128;Scrum;Bug;
4378;2009-03-12;2009-03-19;34;Scrum;Bug;
4379;2009-03-16;2009-03-18;86;Scrum;Bug;
4380;2008-12-17;2008-12-17;5;Scrum;Bug;
4384;2008-12-17;2008-12-17;19;Scrum;Bug;
4386;2008-12-17;2008-12-17;1;Scrum;Bug;
4387;2008-12-17;2008-12-17;36;Scrum;Bug;
4388;2008-12-17;2008-12-17;21;Scrum;Bug;
4389;2008-12-17;2008-12-18;26;Scrum;Feature;
4391;2008-12-17;2008-12-18;21;Scrum;Bug;
4392;2009-01-05;2009-01-07;33;Scrum;Bug;
4393;2009-01-12;2009-01-21;94;Scrum;Bug;
4394;2008-12-18;2008-12-18;2;Scrum;Bug;
4395;2008-12-17;2008-12-17;36;Scrum;Bug;
4396;2008-12-17;2008-12-17;36;Scrum;Bug;
4399;2009-01-07;2009-01-07;156;Scrum;Bug;
4400;2008-12-18;2008-12-18;21;Scrum;Bug;
4401;2009-03-12;2009-03-19;89;Scrum;Bug;
4402;2008-12-18;2009-01-06;160;Scrum;Bug;
4405;2008-12-18;2008-12-23;143;Scrum;Bug;
4407;2008-12-18;2008-12-23;143;Scrum;Bug;
4408;2009-01-12;2009-01-14;1;Scrum;Bug;
4410;2008-12-18;2008-12-18;5;Scrum;Bug;
4411;2008-12-18;2009-01-06;106;Scrum;Bug;
4412;2008-12-18;2008-12-18;19;Scrum;Bug;
4414;2008-12-18;2008-12-18;25;Scrum;Bug;
4416;2008-12-18;2008-12-18;28;Scrum;Bug;
4417;2009-01-06;2009-01-21;90;Scrum;Bug;
4418;2008-12-18;2008-12-18;18;Scrum;Bug;
4419;2009-03-09;2009-03-09;50;Scrum;Bug;
4420;2008-12-18;2008-12-18;28;Scrum;Bug;
4422;2008-12-18;2008-12-18;28;Scrum;Bug;
4423;2008-12-18;2008-12-19;126;Scrum;Bug;
4424;2008-12-18;2008-12-19;126;Scrum;Feature;
4430;2009-09-24;2009-11-19;1;Scrum;Bug;
4431;2008-12-18;2008-12-19;25;Scrum;Bug;
4432;2008-12-18;2008-12-18;20;Scrum;Bug;
4433;2009-01-05;2009-01-07;8;Scrum;Bug;
4437;2009-01-06;2009-01-12;102;Scrum;Bug;
4438;2008-12-18;2008-12-22;1;Scrum;Bug;
4439;2009-01-15;2009-01-19;110;Scrum;Feature;
4441;2009-02-03;2009-02-03;43;Scrum;Feature;
4444;2010-09-06;2010-09-06;23;Kanban;Bug;Krypton
4445;2009-01-05;2009-01-05;6;Scrum;Bug;
4449;2008-12-19;2008-12-19;126;Scrum;Bug;
4451;2008-12-19;2009-01-05;123;Scrum;Bug;
4453;2009-02-12;2009-02-13;181;Scrum;Feature;
4456;2008-12-19;2008-12-22;14;Scrum;Bug;
4457;2008-12-19;2008-12-19;11;Scrum;Bug;
4458;2009-01-08;2009-01-08;7;Scrum;Bug;
4460;2008-12-23;2008-12-23;24;Scrum;Bug;
4461;2008-12-22;2008-12-22;31;Scrum;Bug;
4476;2009-01-05;2009-01-05;1;Scrum;Bug;
4479;2008-12-22;2009-01-05;25;Scrum;Bug;
4481;2009-04-15;2009-04-17;20;Scrum;Bug;
4482;2009-01-06;2009-01-15;7;Scrum;Bug;
4485;2008-12-23;2008-12-23;163;Scrum;Bug;
4486;2009-01-09;2009-01-11;18;Scrum;Bug;
4487;2008-12-23;2008-12-23;1;Scrum;Bug;
4488;2009-01-06;2009-01-07;1;Scrum;Bug;
4489;2008-12-29;2008-12-30;16;Scrum;Bug;
4491;2008-12-29;2008-12-29;1;Scrum;Bug;
4492;2008-12-29;2009-01-12;1;Scrum;Bug;
4493;2008-12-29;2009-01-06;32;Scrum;Bug;
4494;2009-01-05;2009-01-05;1;Scrum;Bug;
4496;2009-01-12;2009-08-11;1;Scrum;Feature;
4497;2009-01-02;2009-01-06;51;Scrum;Bug;
4498;2009-01-02;2009-01-21;1;Scrum;Bug;
4499;2008-12-30;2009-01-02;3;Scrum;Bug;
4500;2009-01-05;2009-01-07;3;Scrum;Bug;
4501;2009-02-24;2009-02-24;58;Scrum;Bug;
4502;2009-01-02;2009-01-06;1;Scrum;Feature;
4503;2009-01-09;2009-01-09;7;Scrum;Bug;
4504;2009-01-05;2009-01-05;11;Scrum;Bug;
4505;2009-01-06;2009-01-06;8;Scrum;Bug;
4506;2009-01-06;2009-01-06;5;Scrum;Bug;
4508;2009-01-14;2009-01-14;28;Scrum;Bug;
4534;2009-01-02;2009-01-02;7;Scrum;Bug;
4537;2009-01-05;2009-01-06;10;Scrum;Bug;
4539;2009-01-07;2009-01-08;1;Scrum;Bug;
4540;2009-01-20;2009-01-20;87;Scrum;Bug;
4541;2009-01-07;2009-01-08;1;Scrum;Bug;
4543;2009-01-07;2009-01-08;1;Scrum;Bug;
4544;2009-01-07;2009-01-08;1;Scrum;Bug;
4545;2009-01-07;2009-01-08;1;Scrum;Bug;
4546;2009-01-07;2009-01-08;1;Scrum;Bug;
4547;2009-04-22;2009-04-27;1;Scrum;Bug;
4549;2009-06-02;2009-06-03;43;Scrum;Bug;
4550;2009-06-04;2009-06-04;194;Scrum;Bug;
4553;2009-06-03;2009-12-10;6;Scrum;Bug;
4554;2009-01-07;2009-01-15;28;Scrum;Bug;
4558;2009-01-07;2009-01-15;95;Scrum;Bug;
4559;2009-01-07;2009-01-15;95;Scrum;Bug;
4560;2009-01-05;2009-01-05;15;Scrum;Bug;
4561;2009-01-05;2009-01-06;9;Scrum;Bug;
4562;2009-01-09;2009-01-09;164;Scrum;Bug;
4563;2009-01-05;2009-01-05;1;Scrum;Bug;
4566;2009-01-05;2009-01-05;25;Scrum;Feature;
4568;2009-01-05;2009-01-05;1;Scrum;Bug;
4582;2009-01-05;2009-01-07;2;Scrum;Bug;
4583;2009-01-05;2009-01-07;1;Scrum;Bug;
4585;2009-01-09;2009-01-10;31;Scrum;Bug;
4616;2009-09-02;2009-11-23;9;Scrum;Bug;
4619;2009-01-05;2009-01-06;1;Scrum;Bug;
4620;2009-04-02;2009-04-02;36;Scrum;Bug;
4624;2009-02-17;2009-02-17;70;Scrum;Feature;
4625;2009-02-17;2009-02-17;70;Scrum;Feature;
4627;2009-01-06;2009-01-08;7;Scrum;Bug;
4628;2009-01-14;2009-01-23;1;Scrum;Feature;
4631;2009-01-06;2009-01-14;16;Scrum;Bug;
4632;2009-04-02;2009-04-07;66;Scrum;Bug;
4633;2009-01-15;2009-01-15;91;Scrum;Feature;
4647;2009-01-12;2009-01-14;106;Scrum;Bug;
4648;2009-01-12;2009-01-12;78;Scrum;Bug;
4649;2009-01-06;2009-01-07;8;Scrum;Bug;
4650;2009-01-06;2009-01-07;107;Scrum;Bug;
4652;2009-01-07;2009-01-09;104;Scrum;Bug;
4653;2009-01-12;2009-01-12;8;Scrum;Bug;
4655;2009-01-06;2009-01-08;256;Scrum;Bug;
4656;2009-01-06;2009-01-06;1;Scrum;Bug;
4657;2009-01-06;2009-01-06;9;Scrum;Bug;
4659;2009-01-09;2009-01-12;3;Scrum;Bug;
4660;2009-01-06;2009-01-06;163;Scrum;Bug;
4662;2009-05-07;2009-09-01;11;Scrum;Bug;
4663;2009-01-09;2009-01-10;1;Scrum;Bug;
4664;2009-01-06;2009-01-06;2;Scrum;Bug;
4665;2009-01-06;2009-01-06;1;Scrum;Bug;
4667;2009-03-23;2009-03-23;1;Scrum;Feature;
4670;2009-01-07;2009-01-07;1;Scrum;Bug;
4671;2009-01-07;2009-01-07;80;Scrum;Feature;
4673;2009-01-07;2009-01-07;16;Scrum;Bug;
4675;2009-01-10;2009-01-10;3;Scrum;Bug;
4677;2009-01-08;2009-01-08;4;Scrum;Bug;
4678;2009-01-13;2009-01-13;21;Scrum;Bug;
4688;2009-01-08;2009-01-08;6;Scrum;Bug;
4692;2009-01-07;2009-01-07;1;Scrum;Bug;
4694;2009-01-07;2009-01-07;1;Scrum;Bug;
4695;2009-01-07;2009-01-07;3;Scrum;Bug;
4696;2009-01-08;2009-01-10;5;Scrum;Bug;
4698;2009-01-07;2009-01-08;43;Scrum;Bug;
4700;2009-01-07;2009-01-08;4;Scrum;Bug;
4701;2009-01-08;2009-01-08;35;Scrum;Bug;
4702;2009-01-08;2009-01-08;25;Scrum;Bug;
4703;2009-01-08;2009-01-08;5;Scrum;Bug;
4705;2009-01-08;2009-01-08;5;Scrum;Bug;
4707;2009-01-08;2009-01-08;7;Scrum;Bug;
4710;2009-01-13;2009-01-14;2;Scrum;Bug;
4711;2009-01-09;2009-01-09;2;Scrum;Bug;
4712;2009-01-08;2009-01-10;3;Scrum;Bug;
4713;2009-01-08;2009-01-08;5;Scrum;Bug;
4715;2009-01-08;2009-01-08;5;Scrum;Bug;
4720;2009-01-08;2009-01-08;110;Scrum;Bug;
4724;2009-01-21;2009-01-21;89;Scrum;Bug;
4725;2009-01-21;2009-01-25;92;Scrum;Bug;
4727;2009-01-13;2009-01-14;1;Scrum;Bug;
4732;2009-01-08;2009-01-08;18;Scrum;Bug;
4734;2009-01-15;2009-01-15;1;Scrum;Bug;
4735;2009-01-13;2009-01-14;9;Scrum;Bug;
4776;2009-01-11;2009-01-11;6;Scrum;Bug;
4777;2009-03-23;2009-03-23;88;Scrum;Bug;
4780;2009-01-12;2009-01-15;96;Scrum;Bug;
4782;2009-01-09;2009-01-09;17;Scrum;Bug;
4783;2009-05-07;2009-07-28;46;Scrum;Bug;
4784;2009-01-09;2009-01-09;28;Scrum;Bug;
4785;2009-01-09;2009-01-13;78;Scrum;Bug;
4786;2009-01-09;2009-01-25;13;Scrum;Bug;
4787;2009-04-02;2009-04-15;28;Scrum;Bug;
4788;2009-06-05;2009-06-05;12;Scrum;Bug;
4789;2009-01-09;2009-01-09;12;Scrum;Bug;
4790;2009-01-09;2009-01-09;12;Scrum;Bug;
4800;2009-01-10;2009-01-10;1;Scrum;Bug;
4802;2009-01-10;2009-01-11;4;Scrum;Bug;
4803;2009-01-10;2009-01-10;4;Scrum;Bug;
4806;2009-03-09;2009-03-09;374;Scrum;Bug;
4807;2009-03-06;2009-03-09;1;Scrum;Bug;
4808;2009-01-10;2009-01-11;5;Scrum;Bug;
4810;2009-02-26;2009-02-26;5;Scrum;Feature;
4812;2009-01-10;2009-01-10;3;Scrum;Bug;
4813;2009-01-11;2009-01-12;29;Scrum;Bug;
4814;2009-01-10;2009-01-10;5;Scrum;Bug;
4815;2009-01-12;2009-01-12;25;Scrum;Bug;
4816;2009-01-11;2009-01-12;10;Scrum;Bug;
4817;2009-09-07;2009-09-08;16;Scrum;Bug;
4818;2009-01-11;2009-01-11;12;Scrum;Bug;
4820;2009-01-11;2009-01-11;31;Scrum;Bug;
4821;2009-01-11;2009-01-11;1;Scrum;Bug;
4824;2009-01-11;2009-01-12;7;Scrum;Bug;
4825;2009-01-11;2009-01-11;2;Scrum;Bug;
4826;2009-01-11;2009-01-11;10;Scrum;Bug;
4830;2009-01-12;2009-01-12;1;Scrum;Bug;
4831;2009-01-14;2009-01-14;15;Scrum;Bug;
4832;2009-01-12;2009-01-15;96;Scrum;Bug;
4833;2009-01-12;2009-01-20;59;Scrum;Bug;
4836;2009-03-10;2009-03-10;57;Scrum;Bug;
4839;2009-01-12;2009-01-13;35;Scrum;Bug;
4844;2009-01-12;2009-01-12;25;Scrum;Bug;
4845;2009-01-22;2009-01-23;14;Scrum;Bug;
4846;2009-01-12;2009-01-12;2;Scrum;Bug;
4847;2009-01-12;2009-01-12;24;Scrum;Bug;
4849;2009-01-12;2009-01-12;24;Scrum;Bug;
4850;2009-04-02;2009-04-03;38;Scrum;Bug;
4851;2009-01-12;2009-01-12;19;Scrum;Bug;
4854;2009-04-02;2009-04-02;33;Scrum;Bug;
4855;2009-01-12;2009-01-12;26;Scrum;Bug;
4864;2009-01-13;2009-01-13;2;Scrum;Bug;
4867;2009-01-12;2009-01-13;3;Scrum;Bug;
4868;2009-01-13;2009-01-13;7;Scrum;Bug;
4869;2009-01-13;2009-01-13;4;Scrum;Bug;
4870;2009-01-14;2009-01-14;3;Scrum;Bug;
4872;2009-01-13;2009-01-13;13;Scrum;Bug;
4875;2009-01-13;2009-01-13;8;Scrum;Bug;
4876;2009-01-13;2009-01-13;10;Scrum;Bug;
4878;2009-03-18;2009-03-18;90;Scrum;Bug;
4880;2009-01-14;2009-01-20;34;Scrum;Bug;
4881;2009-01-13;2009-01-20;276;Scrum;Bug;
4883;2009-01-13;2009-01-13;25;Scrum;Bug;
4886;2009-01-14;2009-01-14;77;Scrum;Bug;
4888;2009-01-15;2009-01-15;91;Scrum;Bug;
4891;2009-05-07;2009-05-07;35;Scrum;Bug;
4894;2009-01-14;2009-01-15;7;Scrum;Bug;
4895;2009-01-14;2009-01-14;1;Scrum;Bug;
4896;2009-01-14;2009-01-23;1;Scrum;Bug;
4897;2009-01-14;2009-01-14;14;Scrum;Bug;
4901;2009-01-19;2009-01-23;13;Scrum;Bug;
4902;2009-01-14;2009-01-14;6;Scrum;Bug;
4903;2009-01-21;2009-02-09;58;Scrum;Bug;
4905;2009-01-14;2009-01-14;97;Scrum;Bug;
4908;2009-01-14;2009-01-14;1;Scrum;Bug;
4911;2009-01-14;2009-01-14;1;Scrum;Bug;
4912;2009-01-14;2009-01-14;21;Scrum;Bug;
4913;2009-01-14;2009-01-14;7;Scrum;Bug;
4915;2009-01-21;2009-01-26;85;Scrum;Bug;
4918;2009-01-21;2009-01-23;88;Scrum;Bug;
4920;2009-01-14;2009-01-14;2;Scrum;Bug;
4921;2009-01-14;2009-01-14;2;Scrum;Bug;
4922;2009-01-21;2009-01-22;69;Scrum;Bug;
4923;2009-01-15;2009-01-15;1;Scrum;Bug;
4924;2009-01-14;2009-01-14;8;Scrum;Bug;
4926;2009-01-21;2009-01-21;1;Scrum;Bug;
4931;2009-01-14;2009-01-14;14;Scrum;Bug;
4932;2009-01-14;2009-01-14;103;Scrum;Bug;
4933;2009-01-14;2009-01-14;1;Scrum;Feature;
4934;2009-01-15;2009-01-16;1;Scrum;Bug;
4936;2009-01-15;2009-01-15;5;Scrum;Bug;
4938;2009-03-02;2009-03-02;1;Scrum;Feature;
4940;2009-01-15;2009-01-15;72;Scrum;Feature;
4948;2009-01-16;2009-01-16;17;Scrum;Bug;
4950;2009-01-15;2009-01-15;68;Scrum;Bug;
4952;2009-01-15;2009-01-20;17;Scrum;Bug;
4953;2009-01-15;2009-01-16;17;Scrum;Bug;
4956;2009-01-15;2009-01-15;8;Scrum;Bug;
4957;2009-01-15;2009-01-15;8;Scrum;Bug;
4958;2009-01-15;2009-01-15;5;Scrum;Bug;
4959;2009-01-16;2009-01-16;11;Scrum;Bug;
4960;2009-03-03;2009-03-03;66;Scrum;Bug;
4962;2009-01-15;2009-01-15;14;Scrum;Bug;
4963;2009-04-28;2009-04-28;1;Scrum;Bug;
4965;2009-01-15;2009-01-15;11;Scrum;Bug;
4966;2009-01-26;2009-02-05;5;Scrum;Bug;
4967;2009-01-15;2009-01-15;8;Scrum;Bug;
4968;2009-01-15;2009-01-15;20;Scrum;Bug;
4969;2009-01-15;2009-01-15;8;Scrum;Bug;
4970;2009-01-15;2009-01-15;21;Scrum;Bug;
4971;2009-01-16;2009-01-16;7;Scrum;Bug;
4973;2009-01-15;2009-01-19;3;Scrum;Bug;
4974;2009-01-16;2009-01-19;4;Scrum;Bug;
4975;2009-01-15;2009-01-16;6;Scrum;Bug;
4976;2009-01-15;2009-01-16;6;Scrum;Bug;
4977;2009-01-15;2009-01-15;18;Scrum;Bug;
4979;2009-01-23;2009-01-23;5;Scrum;Bug;
4980;2009-01-15;2009-01-16;4;Scrum;Bug;
4981;2009-01-15;2009-01-16;7;Scrum;Bug;
4982;2009-01-22;2009-01-22;4;Scrum;Bug;
4983;2009-04-15;2009-04-22;1;Scrum;Bug;
4984;2009-01-16;2009-01-16;12;Scrum;Bug;
4985;2009-01-16;2009-01-16;3;Scrum;Bug;
4986;2009-01-16;2009-01-16;102;Scrum;Bug;
4988;2009-01-16;2009-01-19;1;Scrum;Bug;
4989;2009-01-19;2009-01-19;4;Scrum;Bug;
4990;2009-01-16;2009-01-16;161;Scrum;Bug;
4991;2009-01-19;2009-01-19;4;Scrum;Bug;
4993;2009-01-16;2009-01-16;95;Scrum;Bug;
4994;2009-01-16;2009-01-19;1;Scrum;Bug;
4995;2009-01-19;2009-01-19;4;Scrum;Bug;
4997;2009-01-21;2009-01-26;65;Scrum;Bug;
4999;2009-01-16;2009-01-16;26;Scrum;Bug;
5002;2009-01-19;2009-01-19;4;Scrum;Bug;
5004;2009-01-16;2009-01-19;92;Scrum;Bug;
5007;2009-01-19;2009-01-19;3;Scrum;Bug;
5008;2009-01-19;2009-01-19;1;Scrum;Bug;
5009;2009-01-19;2009-01-19;15;Scrum;Bug;
5010;2009-01-19;2009-01-20;92;Scrum;Bug;
5011;2009-01-19;2009-01-19;4;Scrum;Bug;
5012;2009-01-19;2009-01-19;4;Scrum;Bug;
5014;2009-01-19;2009-01-19;1;Scrum;Bug;
5015;2009-04-02;2009-04-21;1;Scrum;Bug;
5016;2009-03-24;2009-03-24;85;Scrum;Bug;
5017;2009-01-19;2009-03-22;1;Scrum;Bug;
5019;2009-03-18;2009-03-18;35;Scrum;Bug;
5020;2009-03-12;2009-03-17;1;Scrum;Bug;
5021;2009-01-19;2009-05-07;9;Scrum;Bug;
5022;2009-05-07;2009-09-01;91;Scrum;Bug;
5023;2009-02-02;2009-02-02;83;Scrum;Bug;
5026;2009-01-22;2009-01-22;4;Scrum;Bug;
5029;2009-01-21;2009-01-21;2;Scrum;Bug;
5030;2009-01-20;2009-01-20;1;Scrum;Bug;
5032;2009-01-21;2009-01-21;103;Scrum;Bug;
5034;2009-05-04;2009-05-04;37;Scrum;Bug;
5039;2009-01-21;2009-01-21;1;Scrum;Bug;
5049;2009-05-27;2009-05-28;22;Scrum;Bug;
5050;2009-05-27;2009-05-27;20;Scrum;Bug;
5052;2009-05-27;2009-05-27;86;Scrum;Bug;
5053;2009-06-09;2009-06-09;35;Scrum;Bug;
5056;2009-05-28;2009-05-28;49;Scrum;Bug;
5057;2009-06-10;2009-06-10;7;Scrum;Bug;
5058;2009-01-30;2009-02-26;63;Scrum;Bug;
5059;2009-01-21;2009-05-13;1;Scrum;Bug;
5060;2009-01-20;2009-01-21;8;Scrum;Bug;
5061;2009-01-20;2009-01-21;15;Scrum;Bug;
5062;2009-01-21;2009-01-21;2;Scrum;Bug;
5063;2009-01-20;2009-01-22;2;Scrum;Bug;
5064;2009-01-20;2009-02-25;1;Scrum;Bug;
5065;2009-01-20;2009-01-21;14;Scrum;Bug;
5067;2009-01-21;2009-01-21;8;Scrum;Bug;
5070;2009-01-21;2009-01-21;3;Scrum;Bug;
5073;2009-01-22;2009-01-22;5;Scrum;Bug;
5075;2009-01-21;2009-01-21;13;Scrum;Bug;
5079;2009-01-21;2009-01-21;8;Scrum;Bug;
5082;2009-01-21;2009-01-22;14;Scrum;Bug;
5083;2009-01-22;2009-01-28;9;Scrum;Bug;
5084;2009-04-22;2009-04-22;22;Scrum;Bug;
5085;2009-01-21;2009-01-21;5;Scrum;Bug;
5086;2009-01-26;2009-01-26;11;Scrum;Bug;
5087;2009-01-21;2009-01-26;11;Scrum;Bug;
5088;2009-01-21;2009-01-21;16;Scrum;Bug;
5089;2009-01-21;2009-01-23;9;Scrum;Bug;
5092;2009-01-22;2009-01-22;5;Scrum;Bug;
5094;2009-01-22;2009-01-22;6;Scrum;Bug;
5097;2009-01-22;2009-01-22;7;Scrum;Bug;
5100;2009-02-03;2009-02-03;1;Scrum;Bug;
5101;2009-01-22;2009-01-22;1;Scrum;Bug;
5102;2009-01-22;2009-01-22;12;Scrum;Bug;
5103;2009-01-22;2009-01-22;21;Scrum;Bug;
5105;2009-01-22;2009-01-22;1;Scrum;Bug;
5108;2009-01-23;2009-01-25;1;Scrum;Bug;
5109;2009-01-23;2009-01-25;114;Scrum;Bug;
5110;2009-01-23;2009-01-25;1;Scrum;Bug;
5113;2009-01-22;2009-01-22;145;Scrum;Bug;
5114;2009-01-23;2009-01-25;73;Scrum;Bug;
5115;2009-01-27;2009-01-27;1;Scrum;Bug;
5117;2009-01-23;2009-01-23;88;Scrum;Bug;
5119;2009-01-27;2009-01-27;10;Scrum;Bug;
5120;2009-01-23;2009-01-27;8;Scrum;Bug;
5121;2009-05-28;2009-05-28;12;Scrum;Bug;
5122;2009-01-27;2009-01-27;10;Scrum;Bug;
5124;2009-01-23;2009-01-23;111;Scrum;Bug;
5125;2009-01-27;2009-01-27;10;Scrum;Bug;
5127;2009-01-23;2009-01-23;13;Scrum;Bug;
5130;2009-01-23;2009-01-25;1;Scrum;Bug;
5131;2009-01-29;2009-02-09;68;Scrum;Bug;
5132;2009-01-24;2009-01-25;1;Scrum;Bug;
5133;2009-01-24;2009-01-25;1;Scrum;Bug;
5134;2009-02-16;2009-02-17;60;Scrum;Bug;
5135;2009-01-23;2009-01-25;1;Scrum;Bug;
5136;2009-01-25;2009-01-25;1;Scrum;Bug;
5137;2009-01-24;2009-01-24;93;Scrum;Bug;
5141;2009-01-25;2009-01-25;85;Scrum;Bug;
5142;2009-01-25;2009-01-25;93;Scrum;Bug;
5143;2009-01-25;2009-01-28;79;Scrum;Bug;
5145;2009-06-25;2009-07-27;31;Scrum;Bug;
5146;2009-01-26;2009-01-27;2;Scrum;Bug;
5147;2009-01-26;2009-01-26;99;Scrum;Bug;
5153;2009-01-26;2009-01-26;72;Scrum;Bug;
5156;2009-01-26;2009-01-26;88;Scrum;Bug;
5159;2009-02-19;2009-02-19;1;Scrum;Feature;
5160;2009-01-27;2009-01-30;13;Scrum;Bug;
5161;2009-04-15;2009-04-23;48;Scrum;Bug;
5165;2009-01-26;2009-01-26;325;Scrum;Bug;
5166;2009-03-18;2009-03-18;35;Scrum;Bug;
5169;2009-03-18;2009-03-18;57;Scrum;Bug;
5175;2009-01-26;2009-05-28;173;Scrum;Feature;
5176;2009-01-26;2009-01-28;1;Scrum;Bug;
5178;2009-01-28;2009-01-28;6;Scrum;Bug;
5179;2009-01-27;2009-01-28;79;Scrum;Bug;
5180;2009-01-26;2009-02-04;5;Scrum;Bug;
5181;2009-04-22;2009-05-13;1;Scrum;Bug;
5183;2009-01-27;2009-01-27;10;Scrum;Bug;
5184;2009-01-26;2009-01-26;4;Scrum;Bug;
5186;2009-01-26;2009-01-30;1;Scrum;Bug;
5188;2009-01-27;2009-01-28;79;Scrum;Bug;
5189;2009-01-27;2009-01-28;79;Scrum;Bug;
5190;2009-01-27;2009-01-27;9;Scrum;Bug;
5191;2009-09-02;2009-09-16;26;Scrum;Bug;
5192;2009-04-15;2009-04-21;14;Scrum;Bug;
5193;2009-04-23;2009-04-23;11;Scrum;Bug;
5194;2009-01-28;2009-02-03;6;Scrum;Bug;
5197;2009-05-26;2009-05-28;13;Scrum;Bug;
5198;2009-01-27;2009-01-27;1;Scrum;Bug;
5199;2009-04-02;2009-04-03;41;Scrum;Bug;
5201;2009-01-28;2009-01-28;21;Scrum;Bug;
5204;2009-07-03;2009-07-06;67;Scrum;Bug;
5206;2009-01-28;2009-02-06;4;Scrum;Bug;
5207;2009-01-27;2009-01-27;10;Scrum;Bug;
5208;2009-01-27;2009-01-28;7;Scrum;Bug;
5209;2009-01-27;2009-01-27;10;Scrum;Bug;
5212;2009-01-28;2009-01-28;79;Scrum;Bug;
5213;2010-10-06;2010-10-06;22;Kanban;Bug;Krypton
5214;2009-01-27;2009-01-28;3;Scrum;Bug;
5216;2009-01-28;2009-01-28;2;Scrum;Bug;
5219;2009-01-27;2009-01-28;8;Scrum;Bug;
5220;2009-04-02;2009-04-02;42;Scrum;Bug;
5222;2009-01-27;2009-01-28;6;Scrum;Bug;
5225;2009-01-27;2009-01-28;1;Scrum;Bug;
5229;2009-01-28;2009-01-28;5;Scrum;Bug;
5231;2009-04-15;2009-04-15;1;Scrum;Bug;
5233;2009-01-28;2009-01-28;8;Scrum;Bug;
5234;2009-01-28;2009-01-28;89;Scrum;Bug;
5235;2009-01-28;2009-01-28;8;Scrum;Bug;
5236;2009-01-28;2009-01-28;6;Scrum;Bug;
5237;2009-03-04;2009-03-05;203;Scrum;Bug;
5238;2009-01-28;2009-02-06;3;Scrum;Bug;
5239;2009-01-28;2009-01-28;5;Scrum;Bug;
5240;2009-03-09;2009-03-09;5;Scrum;Bug;
5244;2009-01-28;2009-01-28;5;Scrum;Bug;
5246;2009-01-28;2009-01-28;13;Scrum;Bug;
5250;2009-01-28;2009-01-28;8;Scrum;Bug;
5256;2009-01-28;2009-01-28;5;Scrum;Bug;
5257;2009-01-29;2009-02-09;74;Scrum;Bug;
5258;2009-01-28;2009-01-28;7;Scrum;Bug;
5260;2009-01-28;2009-01-30;6;Scrum;Bug;
5261;2009-01-30;2009-01-30;10;Scrum;Bug;
5262;2009-01-28;2009-01-28;8;Scrum;Bug;
5263;2009-01-30;2009-02-03;2;Scrum;Bug;
5264;2009-01-28;2009-01-28;4;Scrum;Bug;
5266;2009-01-28;2009-01-28;4;Scrum;Bug;
5269;2009-01-29;2009-01-29;5;Scrum;Bug;
5272;2009-01-30;2009-01-30;1;Scrum;Feature;
5274;2009-01-29;2009-01-29;82;Scrum;Bug;
5277;2009-01-29;2009-01-29;84;Scrum;Bug;
5278;2009-01-29;2009-01-29;9;Scrum;Bug;
5279;2009-06-02;2009-06-02;120;Scrum;Feature;
5280;2009-06-02;2009-06-02;125;Scrum;Feature;
5281;2009-01-29;2009-01-30;10;Scrum;Bug;
5282;2009-01-29;2009-01-29;3;Scrum;Bug;
5283;2009-01-29;2009-01-29;6;Scrum;Bug;
5284;2009-01-29;2009-01-29;2;Scrum;Bug;
5285;2009-01-29;2009-01-29;18;Scrum;Bug;
5286;2009-01-29;2009-01-30;90;Scrum;Bug;
5288;2009-01-29;2009-01-29;9;Scrum;Bug;
5289;2009-01-29;2009-01-30;7;Scrum;Bug;
5290;2009-01-30;2009-01-30;6;Scrum;Bug;
5292;2009-01-29;2009-03-13;25;Scrum;Bug;
5293;2009-01-29;2009-01-29;3;Scrum;Bug;
5294;2009-01-29;2009-01-30;1;Scrum;Bug;
5295;2009-01-30;2009-02-02;6;Scrum;Bug;
5296;2009-01-30;2009-01-30;1;Scrum;Bug;
5297;2009-02-04;2009-02-04;6;Scrum;Bug;
5299;2009-01-30;2009-01-30;136;Scrum;Bug;
5300;2009-01-30;2009-01-30;6;Scrum;Bug;
5304;2009-01-30;2009-01-30;12;Scrum;Bug;
5305;2009-01-30;2009-01-30;6;Scrum;Bug;
5306;2009-01-30;2009-01-30;22;Scrum;Bug;
5308;2009-01-30;2009-01-30;8;Scrum;Bug;
5309;2009-01-30;2009-01-30;6;Scrum;Bug;
5314;2009-01-30;2009-01-30;21;Scrum;Bug;
5316;2009-01-30;2009-01-30;8;Scrum;Bug;
5317;2009-01-30;2009-01-30;6;Scrum;Bug;
5318;2009-01-30;2009-02-02;80;Scrum;Bug;
5322;2009-02-04;2009-02-04;77;Scrum;Bug;
5323;2009-02-03;2009-02-03;2;Scrum;Bug;
5324;2009-02-02;2009-02-03;2;Scrum;Bug;
5325;2009-04-15;2009-04-15;55;Scrum;Bug;
5327;2009-02-02;2009-02-02;75;Scrum;Bug;
5330;2009-02-02;2009-02-02;5;Scrum;Bug;
5331;2009-02-02;2009-02-13;54;Scrum;Bug;
5332;2009-08-19;2009-08-26;111;Scrum;Bug;
5335;2009-04-15;2009-04-26;4;Scrum;Bug;
5338;2009-02-02;2009-02-02;74;Scrum;Bug;
